year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
2000,20,177,Kansas,Shawnee County,0.75,-4.876923561,1.142292023,0,0,-8.745779037,0,0,0.010859745,0,KS
2004,20,177,Kansas,Shawnee County,4.159999847,-7.236101478,-0.18788147,0,0,-4.058029175,2,0,0.006556394,0,KS
2008,20,177,Kansas,Shawnee County,-4.466228485,36.7331475,-0.538677216,0.017000001,0,4.042991638,0,2,0.022754092,0,KS
1988,20,179,Kansas,Sheridan County,-15.22000122,85.54152846,-1.217525482,0.31400001,0,23.48095703,0,0,-0.068419479,0,KS
1992,20,179,Kansas,Sheridan County,8.020004272,22.05256671,2.535820007,2.690000057,0,7.330635071,0,0,-0.031430405,0,KS
1996,20,179,Kansas,Sheridan County,-11.90000153,-41.076684,5.552202225,0.324999988,-3,2.403213501,0,0,-0.051986754,0,KS
2000,20,179,Kansas,Sheridan County,-0.159999847,11.88343465,-6.427591324,0,0,-19.33440018,0,0,-0.024100594,0,KS
2004,20,179,Kansas,Sheridan County,2.61000061,-64.77718949,-2.251369476,0,0,0,0,0,-0.09770938,0,KS
2008,20,179,Kansas,Sheridan County,-1.810913086,99.47462678,6.974834442,0.017000001,0,6.297523499,0,0,-0.023006743,0,KS
1988,20,181,Kansas,Sherman County,-15.02999878,13.53523284,0.434549332,0.31400001,0,23.48095703,0,0,-0.055830766,0,KS
1992,20,181,Kansas,Sherman County,2.730003357,-5.431414768,-1.350868225,2.690000057,0,7.330635071,0,0,-0.029495178,0,KS
1996,20,181,Kansas,Sherman County,-7.340000153,-13.64096403,2.198896408,0.324999988,-3,2.403213501,0,0,0.003068381,0,KS
2000,20,181,Kansas,Sherman County,0.590000153,-14.87166137,-2.541187286,0,0,-19.33440018,0,0,-0.017334305,0,KS
2004,20,181,Kansas,Sherman County,3.209999084,-41.76048338,-2.834098816,0,0,0,0,0,-0.093833379,0,KS
2008,20,181,Kansas,Sherman County,-2.708641052,33.61437321,4.669277191,0.017000001,0,6.297523499,0,0,-0.036316048,0,KS
1988,20,183,Kansas,Smith County,-11.30000305,4.143557325,-1.391414642,0.31400001,0,23.48095703,0,0,-0.054516014,0,KS
1992,20,183,Kansas,Smith County,-4.979995728,-43.84355247,3.269790649,2.690000057,0,7.330635071,0,0,-0.069647953,0,KS
1996,20,183,Kansas,Smith County,-10.79999924,-11.82111502,3.581228256,0.324999988,-3,2.403213501,0,0,-0.026999386,0,KS
2000,20,183,Kansas,Smith County,-2.340000153,35.49105525,-1.207796097,0,0,-19.33440018,0,0,-0.0508724,0,KS
2004,20,183,Kansas,Smith County,2.769996643,-11.88908219,-2.413356781,0,0,0,0,0,-0.080177188,0,KS
2008,20,183,Kansas,Smith County,2.552818298,50.89652538,4.164810181,0.017000001,0,6.297523499,0,0,-0.072477728,0,KS
1988,20,185,Kansas,Stafford County,-13.20999908,-27.96060741,-0.436964035,0.31400001,0,23.48095703,0,0,-0.058000684,0,KS
1992,20,185,Kansas,Stafford County,0.040000916,-58.07475448,0.400981903,2.690000057,0,7.330635071,0,0,-0.077145964,0,KS
1996,20,185,Kansas,Stafford County,-13.33999825,11.04190201,3.237983704,0.324999988,-3,2.403213501,0,0,-0.00843799,0,KS
2000,20,185,Kansas,Stafford County,-2.040000916,-6.39468804,-1.160648346,0,0,-19.33440018,0,0,-0.059766475,0,KS
2004,20,185,Kansas,Stafford County,3.349998474,-18.96029115,-1.196311951,0,0,0,0,0,-0.067143761,0,KS
2008,20,185,Kansas,Stafford County,-3.031394958,38.68730366,4.541294098,0.017000001,0,6.297523499,0,0,-0.019404331,0,KS
1988,20,187,Kansas,Stanton County,-13.62000275,15.28262645,7.61110878,0.31400001,0,23.48095703,0,0,0.009623431,0,KS
1992,20,187,Kansas,Stanton County,5.650001526,45.29717565,-2.52841568,2.690000057,0,7.330635071,0,0,-0.031081641,0,KS
1996,20,187,Kansas,Stanton County,-5.590000153,-16.73702598,0.927833557,0.324999988,-3,2.403213501,0,0,0.029940119,0,KS
2000,20,187,Kansas,Stanton County,-1.629999161,-54.778862,-5.03314209,0,0,-19.33440018,0,0,-0.002491694,0,KS
2004,20,187,Kansas,Stanton County,4.330001831,-50.4768312,-0.158002853,0,0,0,0,0,-0.030807661,0,KS
2008,20,187,Kansas,Stanton County,-5.859558105,-36.90605164,4.2954216,0.017000001,0,6.297523499,0,0,-0.08676976,0,KS
1988,20,189,Kansas,Stevens County,-9.989997864,5.077729002,7.69E-04,0.31400001,0,23.48095703,0,0,0.034048699,0,KS
1992,20,189,Kansas,Stevens County,5.459999084,1.269498374,-1.695039749,2.690000057,0,7.330635071,0,0,0.03512273,0,KS
1996,20,189,Kansas,Stevens County,-0.950000763,10.2641508,1.148229599,0.324999988,-3,2.403213501,0,0,0.027761713,0,KS
2000,20,189,Kansas,Stevens County,-3.979999542,43.40258241,-0.212650299,0,0,-19.33440018,0,0,0.022134684,0,KS
2004,20,189,Kansas,Stevens County,2.959999084,57.46915936,1.234291077,0,0,0,0,0,-0.008074876,0,KS
2008,20,189,Kansas,Stevens County,0.268005371,-46.57920599,4.898136139,0.017000001,0,6.297523499,0,0,-0.064754859,0,KS
1988,20,191,Kansas,Sumner County,-10.20000076,-26.1081934,0.360401154,0.31400001,0,0.536300659,0,0,0.015729625,0,KS
1992,20,191,Kansas,Sumner County,-1.560001373,81.18548989,1.20202446,2.690000057,0,15.66106606,0,0,0.010571072,0,KS
1996,20,191,Kansas,Sumner County,-8.640003204,10.81866995,1.116260529,0.324999988,-3,1.108745575,0,0,0.004323156,0,KS
2000,20,191,Kansas,Sumner County,-1.449996948,8.058611304,-0.028776169,0,0,3.781509399,0,0,-0.002767208,0,KS
2004,20,191,Kansas,Sumner County,5.280002594,22.28570133,1.756122589,0,0,5.941692352,0,0,-0.042895131,0,KS
2008,20,191,Kansas,Sumner County,-2.026092529,29.30410206,2.48797226,0.017000001,0,1.01197052,0,0,-0.04695176,0,KS
1988,20,193,Kansas,Thomas County,-15.34000015,18.70025098,-0.553646088,0.31400001,0,23.48095703,0,0,-0.039350264,0,KS
1992,20,193,Kansas,Thomas County,4.039997101,11.22329682,-1.374149323,2.690000057,0,7.330635071,0,0,-0.002857823,0,KS
1996,20,193,Kansas,Thomas County,-9.389997482,-17.89178103,0.256353378,0.324999988,-3,2.403213501,0,0,0.011822307,0,KS
2000,20,193,Kansas,Thomas County,-1.880001068,-16.42997563,-2.542003632,0,0,-19.33440018,0,0,-0.035052519,0,KS
2004,20,193,Kansas,Thomas County,0.900001526,-61.025846,-3.438253403,0,0,0,0,0,-0.052715264,0,KS
2008,20,193,Kansas,Thomas County,-0.260910034,61.07553244,3.285461426,0.017000001,0,6.297523499,0,0,-0.05177534,0,KS
1988,20,195,Kansas,Trego County,-16.18000412,-10.77071279,-1.52199173,0.31400001,0,23.48095703,0,0,-0.10690216,0,KS
1992,20,195,Kansas,Trego County,-0.729999542,53.94747853,0.875377655,2.690000057,0,7.330635071,0,0,-0.070257612,0,KS
1996,20,195,Kansas,Trego County,-14.28000069,11.87051684,1.763185501,0.324999988,-3,2.403213501,0,0,-0.01427372,0,KS
2000,20,195,Kansas,Trego County,-1.540000916,55.03614545,1.364929199,0,0,-19.33440018,0,0,-0.065303802,0,KS
2004,20,195,Kansas,Trego County,3.559997559,13.0075559,-2.568796158,0,0,0,0,0,-0.057715673,0,KS
1988,20,197,Kansas,Wabaunsee County,-14.04000092,-61.11921668,0.682085037,0.31400001,0,-0.914131165,0,0,0.005904931,0,KS
1992,20,197,Kansas,Wabaunsee County,-0.260002136,-27.53851116,0.761636734,2.690000057,0,NA,0,0,-0.046228353,0,KS
1996,20,197,Kansas,Wabaunsee County,-6.540000916,13.11844736,0.99937439,0.324999988,-3,2.403213501,0,0,0.052315742,0,KS
2000,20,197,Kansas,Wabaunsee County,-1.930000305,66.49796963,0.712734222,0,0,-19.33440018,0,0,0.004971487,0,KS
2008,20,197,Kansas,Wabaunsee County,-1.704185486,-49.8994261,1.256809235,0.017000001,0,6.297523499,0,0,0.023508407,0,KS
1988,20,199,Kansas,Wallace County,-12.83000183,131.9420695,2.347883224,0.31400001,0,23.48095703,0,0,-0.028769841,0,KS
1992,20,199,Kansas,Wallace County,8.730003357,52.04712749,0.148181915,2.690000057,0,7.330635071,0,0,-0.068947904,0,KS
1996,20,199,Kansas,Wallace County,-1.630001068,-3.332172707,2.323036194,0.324999988,-3,2.403213501,0,0,-0.013713659,0,KS
2000,20,199,Kansas,Wallace County,-5.559999466,-8.475925773,-6.343198776,0,0,-19.33440018,0,0,-0.032258064,0,KS
2004,20,199,Kansas,Wallace County,-0.849998474,-68.44784617,-7.431966782,0,0,0,0,0,-0.116666667,0,KS
2008,20,199,Kansas,Wallace County,0.896255493,92.53883362,8.366516113,0.017000001,0,6.297523499,0,0,-0.092387766,0,KS
1988,20,201,Kansas,Washington County,-8.919998169,-7.437852025,-2.832811356,0.31400001,0,23.48095703,0,0,-0.049015872,0,KS
1992,20,201,Kansas,Washington County,-2.019996643,30.08836508,3.49902916,2.690000057,0,7.330635071,0,0,-0.087328084,0,KS
1996,20,201,Kansas,Washington County,-8.79999733,3.200230002,5.130514145,0.324999988,-3,2.403213501,0,0,-0.017849306,0,KS
2000,20,201,Kansas,Washington County,-3.190000534,-69.71200705,1.080205917,0,0,-19.33440018,0,0,-0.035900492,0,KS
2004,20,201,Kansas,Washington County,1.459999084,-3.020566329,2.603975296,0,0,0,0,0,-0.065976515,0,KS
2008,20,201,Kansas,Washington County,-2.120895386,67.88507104,2.84239769,0.017000001,0,6.297523499,0,0,-0.046815552,0,KS
1988,20,203,Kansas,Wichita County,-15.41000366,15.82325846,-2.352588654,0.31400001,0,23.48095703,0,0,-0.016511869,0,KS
1992,20,203,Kansas,Wichita County,9.480003357,8.202212304,-2.22649765,2.690000057,0,7.330635071,0,0,-0.052116126,0,KS
1996,20,203,Kansas,Wichita County,-3.049999237,-5.020846426,-1.927623749,0.324999988,-3,2.403213501,0,0,-0.011808118,0,KS
2000,20,203,Kansas,Wichita County,-3.670000076,-5.574742705,-3.91204834,0,0,-19.33440018,0,0,-0.059746079,0,KS
2004,20,203,Kansas,Wichita County,2.019996643,-49.97006655,-5.722501755,0,0,0,0,0,-0.089356631,0,KS
2008,20,203,Kansas,Wichita County,1.067337036,-25.51681995,7.762405396,0.017000001,0,6.297523499,0,0,-0.076755345,0,KS
1988,20,205,Kansas,Wilson County,-9.190002441,23.85658026,-0.321712494,0.31400001,0,-0.914131165,0,0,-0.072853506,0,KS
1992,20,205,Kansas,Wilson County,-4.850002289,21.23557776,1.266874313,2.690000057,0,NA,0,0,-0.039052133,0,KS
1996,20,205,Kansas,Wilson County,-6.340000153,-22.30996341,1.963293076,0.324999988,-3,12.20550156,0,0,0.027618859,0,KS
2000,20,205,Kansas,Wilson County,-4.390001297,88.25593591,1.680828094,0,0,-8.745779037,0,0,-0.0109426,0,KS
2004,20,205,Kansas,Wilson County,5.630004883,66.13563299,1.842157364,0,0,-4.058029175,0,0,-0.051048137,0,KS
2008,20,205,Kansas,Wilson County,-4.864807129,98.59617352,1.155094147,0.017000001,0,4.042991638,0,0,-0.018715484,0,KS
1988,20,207,Kansas,Woodson County,-12.00000381,4.189955443,-0.654340744,0.31400001,0,-0.914131165,0,0,-0.116249472,0,KS
1992,20,207,Kansas,Woodson County,-5.379997253,20.59838474,1.189380646,2.690000057,0,NA,0,0,-0.033605378,0,KS
1996,20,207,Kansas,Woodson County,-8.559997559,57.95351267,1.092021942,0.324999988,-3,12.20550156,0,0,-0.016890213,0,KS
2000,20,207,Kansas,Woodson County,-3.710002899,18.2513684,1.123670578,0,0,-8.745779037,0,0,-0.049267307,0,KS
2004,20,207,Kansas,Woodson County,4.279998779,9.320726991,0.822399139,0,0,-4.058029175,0,0,-0.08211533,0,KS
2008,20,207,Kansas,Woodson County,-2.09752655,82.90880322,1.305505753,0.017000001,0,4.042991638,0,0,-0.052982051,0,KS
1988,20,209,Kansas,Wyandotte County,-10.19000244,-29.5160085,-0.272315979,0.31400001,0,-26.4269104,0,0,-0.016751565,0,KS
1992,20,209,Kansas,Wyandotte County,-5.819999695,24.72370118,0.316339493,2.690000057,0,0.595600128,0,0,-0.037933953,0,KS
1996,20,209,Kansas,Wyandotte County,-3.719993591,0.783379097,0.26115036,0.324999988,-3,4.277332306,0,0,-0.016286036,0,KS
2000,20,209,Kansas,Wyandotte County,0.75,22.59419262,0.137205124,0,0,-0.748275757,0,0,0.001313035,0,KS
2004,20,209,Kansas,Wyandotte County,3.709999084,-9.754359722,0.016109467,0,0,-4.148391724,0,0,-0.022716762,0,KS
2008,20,209,Kansas,Wyandotte County,-4.270009995,48.10141623,-0.162431717,0.017000001,0,6.996917725,0,1,-0.001964076,0,KS
1988,21,1,Kentucky,Adair County,0.319999695,11.4131704,0.596248627,0.398999989,2,0,0,0,-0.02227016,1,KY
1992,21,1,Kentucky,Adair County,-6.949996948,17.1543479,1.072431564,3.400000095,1,-45.3806572,0,0,0.023101881,0,KY
1996,21,1,Kentucky,Adair County,-3.380001068,10.74480563,0.75214386,0.665000021,0,-2.584869385,0,0,0.064442471,0,KY
2000,21,1,Kentucky,Adair County,-7.379999161,-0.333833368,1.623262405,-4.776000023,-1,-2.781425476,0,0,0.029972591,1,KY
2004,21,1,Kentucky,Adair County,0.720001221,-5.738501996,0.737266541,0,0,2.11567688,0,0,0.020827306,1,KY
2008,21,1,Kentucky,Adair County,-1.653511047,41.63954258,0.313028336,0,1,4.769615173,0,0,0.014961746,0,KY
1988,21,3,Kentucky,Allen County,-1.260002136,-0.536604645,0.495458603,0.398999989,2,39.38891983,0,0,-0.008380474,1,KY
1992,21,3,Kentucky,Allen County,-10.61999893,16.04215652,0.772312164,3.400000095,1,4.614067078,0,0,0.062750898,0,KY
1996,21,3,Kentucky,Allen County,-5.619998932,-6.616128236,0.562877655,0.665000021,0,-2.584869385,0,0,0.085155733,0,KY
2000,21,3,Kentucky,Allen County,-6.36000061,34.79130268,1.392532349,-4.776000023,-1,-2.781425476,0,0,0.087633587,1,KY
2004,21,3,Kentucky,Allen County,3.650001526,11.24515757,-0.054676056,0,0,2.11567688,0,0,0.028354857,1,KY
2008,21,3,Kentucky,Allen County,-0.794647217,60.05652547,-0.282369614,0,1,4.769615173,0,0,0.039967239,0,KY
1988,21,5,Kentucky,Anderson County,-6.900001526,-9.573309869,0.480695724,0.398999989,2,-0.278213501,0,0,0.060171485,1,KY
1992,21,5,Kentucky,Anderson County,-7.409999847,0.502010062,1.053606033,3.400000095,1,-60.69623947,0,0,0.11701975,0,KY
1996,21,5,Kentucky,Anderson County,1.669998169,7.12685734,0.260457993,0.665000021,0,-3.142021179,0,0,0.138207212,0,KY
2000,21,5,Kentucky,Anderson County,-12.21999741,18.87601912,0.976995468,-4.776000023,-1,-6.680084229,0,0,0.079936951,1,KY
2004,21,5,Kentucky,Anderson County,4.099998474,115.4160023,-0.367021561,0,0,-59.42807007,0,0,0.037739784,1,KY
2008,21,5,Kentucky,Anderson County,-0.405776978,-47.05661535,-0.533756256,0,1,35.34216309,0,2,0.078360461,0,KY
1988,21,7,Kentucky,Ballard County,-5.069999695,-16.7243734,1.030235291,0.398999989,2,0,0,0,-0.039522387,1,KY
1992,21,7,Kentucky,Ballard County,-7.490001678,63.84330988,1.927354813,3.400000095,1,39.26431656,0,0,-0.022749877,0,KY
1996,21,7,Kentucky,Ballard County,0.760002136,-3.456629068,3.507511139,0.665000021,0,-2.584869385,0,0,0.028367892,0,KY
2000,21,7,Kentucky,Ballard County,-17.18000412,13.5049805,1.316455841,-4.776000023,-1,-2.781425476,0,0,0.026719445,1,KY
2004,21,7,Kentucky,Ballard County,8.349998474,-6.192037463,1.484916687,0,0,2.11567688,0,0,-0.01,1,KY
2008,21,7,Kentucky,Ballard County,6.411014557,18.57701987,2.547454834,0,1,4.769615173,0,0,-0.002068882,0,KY
1988,21,9,Kentucky,Barren County,-5.060001373,-11.66520119,0.432970047,0.398999989,2,39.38891983,0,0,-0.017601157,1,KY
1992,21,9,Kentucky,Barren County,-9.080001831,11.8781656,1.270259857,3.400000095,1,4.614067078,0,0,0.015151069,0,KY
1996,21,9,Kentucky,Barren County,-4.040000916,10.28300151,0.193763733,0.665000021,0,1.704330444,0,0,0.056222107,0,KY
2000,21,9,Kentucky,Barren County,-10.88999939,17.43233353,0.910432816,-4.776000023,-1,-4.009670258,0,0,0.045876089,1,KY
2004,21,9,Kentucky,Barren County,3.54000473,5.331003666,0.435100555,0,0,-2.561454773,0,0,0.032871608,1,KY
2008,21,9,Kentucky,Barren County,-0.280143738,63.36351633,-0.232952118,0,1,-2.832862854,0,1,0.052017983,0,KY
1988,21,11,Kentucky,Bath County,-9.669998169,11.29854172,0.550174713,0.398999989,2,20.89481735,0,0,-0.027780565,1,KY
1992,21,11,Kentucky,Bath County,-7.370002747,22.01772481,0.169582367,3.400000095,1,NA,0,0,0.023726016,0,KY
1996,21,11,Kentucky,Bath County,-3.350002289,-25.95240772,1.53663063,0.665000021,0,-3.142021179,0,0,0.031539701,0,KY
2000,21,11,Kentucky,Bath County,-13.00999832,142.8470612,1.646921158,-4.776000023,-1,-6.680084229,0,0,0.087037221,1,KY
2004,21,11,Kentucky,Bath County,-5.939998627,42.70433784,0.196992874,0,0,7.154846191,0,0,0.030373832,1,KY
2008,21,11,Kentucky,Bath County,3.750026703,64.89360929,-0.004598618,0,1,8.661407471,0,0,0.021105878,0,KY
1988,21,13,Kentucky,Bell County,-4.260002136,1.961709931,0.556064606,0.398999989,2,0,0,0,-0.057963323,1,KY
1992,21,13,Kentucky,Bell County,-8.709999084,19.17011738,0.772481918,3.400000095,1,-45.3806572,0,0,-0.028229846,0,KY
1996,21,13,Kentucky,Bell County,0.290000916,-0.825065002,0.072692871,0.665000021,0,-20.57543182,0,0,-0.00962963,0,KY
2000,21,13,Kentucky,Bell County,-10.20999908,1.038519014,0.637178421,-4.776000023,-1,4.675245285,0,0,-0.023088681,1,KY
2004,21,13,Kentucky,Bell County,7.640003204,0.412808871,0.554868698,0,0,21.70562744,0,0,-0.021270929,1,KY
2008,21,13,Kentucky,Bell County,16.29867172,136.0999823,0.440382004,0,1,26.24017334,0,0,-0.011427794,0,KY
1988,21,15,Kentucky,Boone County,-2.159996033,-16.97677225,1.244903564,0.398999989,2,18.57602692,0,0,0.098880827,1,KY
1992,21,15,Kentucky,Boone County,-4.790000916,33.78582895,0.91472435,3.400000095,1,-7.688861847,0,0,0.16048266,0,KY
1996,21,15,Kentucky,Boone County,1.099998474,1.302696299,1.028053284,0.665000021,0,5.758449554,0,0,0.158401832,0,KY
2000,21,15,Kentucky,Boone County,-6.129999161,136.788559,1.446517944,-4.776000023,-1,2.085212708,0,0,0.194153175,1,KY
2004,21,15,Kentucky,Boone County,1.870002747,-25.79221427,-0.974121094,0,0,7.154846191,0,0,0.160103902,1,KY
2008,21,15,Kentucky,Boone County,-4.806365967,-48.36942852,-1.347568512,0,1,8.661407471,0,1,0.149233177,0,KY
1988,21,17,Kentucky,Bourbon County,-4.930000305,18.72848719,0.378862381,0.398999989,2,-0.278213501,0,0,-0.004145458,1,KY
1992,21,17,Kentucky,Bourbon County,-5.900001526,14.57243711,1.288251877,3.400000095,1,-60.69623947,0,0,0.016861629,0,KY
1996,21,17,Kentucky,Bourbon County,2.220001221,1.865028031,1.825641632,0.665000021,0,-3.142021179,0,0,-0.008083739,0,KY
2000,21,17,Kentucky,Bourbon County,-9.909999847,-35.67769229,2.672496796,-4.776000023,-1,-6.680084229,0,0,0.011597535,1,KY
2004,21,17,Kentucky,Bourbon County,4.760002136,-10.53238735,2.029047012,0,0,-59.42807007,0,0,0.010948151,1,KY
2008,21,17,Kentucky,Bourbon County,-2.025333405,13.70861977,-0.626506805,0,1,35.34216309,0,0,0.007968942,0,KY
1988,21,19,Kentucky,Boyd County,-3.689998627,34.59806442,1.303131104,0.398999989,2,20.89481735,0,0,-0.045905177,1,KY
1992,21,19,Kentucky,Boyd County,-8.229999542,21.68135792,0.880865097,3.400000095,1,NA,0,0,-9.75E-04,0,KY
1996,21,19,Kentucky,Boyd County,-0.869998932,1.260688249,-0.015432358,0.665000021,0,5.758449554,0,0,-0.010869353,0,KY
2000,21,19,Kentucky,Boyd County,-7.040000916,26.57359242,0.349277496,-4.776000023,-1,2.085212708,0,0,-0.020241477,1,KY
2004,21,19,Kentucky,Boyd County,3.939998627,-5.076760054,-1.344013214,0,0,7.154846191,0,0,-0.00944384,1,KY
2008,21,19,Kentucky,Boyd County,3.098922729,24.48547333,-0.022068024,0,1,8.661407471,0,2,-0.012603419,0,KY
1988,21,21,Kentucky,Boyle County,-5.649997711,-8.751319349,-0.299476624,0.398999989,2,-0.278213501,0,0,0.030226801,1,KY
1992,21,21,Kentucky,Boyle County,-6.25,23.9757061,1.107488632,3.400000095,1,-60.69623947,0,0,0.004728499,0,KY
1996,21,21,Kentucky,Boyle County,-0.950000763,10.91654673,0.953567505,0.665000021,0,-3.142021179,0,0,0.043397754,0,KY
2000,21,21,Kentucky,Boyle County,-8.979999542,0.288893934,0.611143112,-4.776000023,-1,-6.680084229,0,0,0.024216209,1,KY
2004,21,21,Kentucky,Boyle County,1.840000153,6.784432381,0.185001373,0,0,-59.42807007,0,0,0.022235859,1,KY
2008,21,21,Kentucky,Boyle County,-0.791286469,25.98773837,-0.706354141,0,1,35.34216309,0,0,0.030156432,0,KY
1988,21,23,Kentucky,Bracken County,-3.380001068,16.15627855,0.763128281,0.398999989,2,-0.278213501,0,0,0.016820185,1,KY
1992,21,23,Kentucky,Bracken County,-10.09000015,19.72780526,0.39034462,3.400000095,1,-60.69623947,0,0,0.050282262,0,KY
1996,21,23,Kentucky,Bracken County,-8.509998322,-5.19044213,1.211515427,0.665000021,0,5.758449554,0,0,0.019125,0,KY
2000,21,23,Kentucky,Bracken County,-13.42000198,-0.41025281,1.995729446,-4.776000023,-1,2.085212708,0,0,0.015209125,1,KY
2004,21,23,Kentucky,Bracken County,-3.849998474,-5.33593595,-0.029378891,0,0,7.154846191,0,0,0.046514437,1,KY
2008,21,23,Kentucky,Bracken County,-3.606460571,60.61842442,-0.128646851,0,1,8.661407471,0,0,-0.00288617,0,KY
1988,21,25,Kentucky,Breathitt County,-6.569999695,10.74523553,0.082709312,0.398999989,2,20.89481735,0,0,-0.039241891,1,KY
1992,21,25,Kentucky,Breathitt County,-11.67000008,16.92341715,1.258056641,3.400000095,1,NA,0,0,-0.037873041,0,KY
1996,21,25,Kentucky,Breathitt County,1.739997864,43.37851703,-0.101209641,0.665000021,0,-20.57543182,0,0,0.035552341,0,KY
2000,21,25,Kentucky,Breathitt County,-16.38999557,9.422798455,0.513853073,-4.776000023,-1,4.675245285,0,0,0.019228328,1,KY
2004,21,25,Kentucky,Breathitt County,1.510002136,2.08171159,0.462913513,0,0,21.70562744,0,0,-0.019612726,1,KY
2008,21,25,Kentucky,Breathitt County,11.46850204,55.24886847,0.716392517,0,1,26.24017334,0,0,-0.00596977,0,KY
1988,21,27,Kentucky,Breckinridge County,-4.270000458,-24.30073172,-0.065313339,0.398999989,2,39.38891983,0,0,-0.01139772,1,KY
1992,21,27,Kentucky,Breckinridge County,-9.559997559,-14.52990621,1.067901611,3.400000095,1,4.614067078,0,0,0.011104369,0,KY
1996,21,27,Kentucky,Breckinridge County,-3.019996643,-4.340884462,0.717346191,0.665000021,0,1.704330444,0,0,0.041469123,0,KY
2000,21,27,Kentucky,Breckinridge County,-13.13000107,37.59506643,1.783254623,-4.776000023,-1,-4.009670258,0,0,0.076293647,1,KY
2004,21,27,Kentucky,Breckinridge County,1.199996948,3.74490954,0.476682663,0,0,-2.561454773,0,0,0.012581646,1,KY
2008,21,27,Kentucky,Breckinridge County,-2.993522644,46.25581205,0.791469574,0,1,-2.832862854,0,0,0.012213822,0,KY
1988,21,29,Kentucky,Bullitt County,-6.029998779,43.48742962,0.735492706,0.398999989,2,39.38891983,0,0,0.052510321,1,KY
1992,21,29,Kentucky,Bullitt County,-9.869998932,17.04533249,1.226345062,3.400000095,1,4.614067078,0,0,0.099889472,0,KY
1996,21,29,Kentucky,Bullitt County,-3.470001221,-0.328987977,0.321363449,0.665000021,0,1.704330444,0,0,0.11450246,0,KY
